locality,Family,Genus,morphotype id,petiole width,leaf area,pw^2/a,,
Florissant,Hydrangeaceae,Hydrangea,Hydrangea fraxinifolia,0.10249,3.932159,0.002671357,,
Florissant,Hydrangeaceae,Hydrangea,Hydrangea fraxinifolia,0.101812,10.893628,0.000951536,,
Florissant,Hydrangeaceae,Hydrangea,Hydrangea fraxinifolia,0.079099,5.036298,0.001242312,,
Florissant,Hydrangeaceae,Hydrangea,Hydrangea fraxinifolia,0.139321,16.586932,0.001170219,,
Florissant,Hydrangeaceae,Hydrangea,Hydrangea fraxinifolia,0.13087,23.071837,0.000742332,,
Florissant,Hydrangeaceae,Hydrangea,Hydrangea fraxinifolia,0.162893,18.593739,0.001427046,,
Florissant,Sapindaceae,Koelreuteria,Koelreuteria allenii,0.045798,2.401391,0.000873434,,
Florissant,Sapindaceae,Koelreuteria,Koelreuteria allenii,0.053049,2.451461,0.001147967,,
Florissant,Sapindaceae,Koelreuteria,Koelreuteria allenii,0.083909,2.960771,0.002378002,,
Florissant,Lauraceae,Lindera,Lindera coloradica,0.095007,23.703517,0.000380801,,
Florissant,Rosaceae,Malus,Malus florissantensis,0.060609,7.636989,0.000481008,,
Florissant,Rosaceae,Malus,Malus florissantensis,0.055578,2.712531,0.001138757,,
Florissant,Rosaceae,Malus,Malus florissantensis,0.118775,9.796962,0.001439987,,
Florissant,Rosaceae,Malus,Malus florissantensis,0.120563,15.166358,0.0009584,,
Florissant,,,Mimosites herringianus,0.041171,0.264761,0.006402194,,
Florissant,,,Mimosites herringianus,0.022582,0.1823,0.002797294,,
Florissant,,,Mimosites herringianus,0.030706,0.246003,0.003832711,,
Florissant,,,Mimosites herringianus,0.030099,0.303181,0.002988148,,
Florissant,,,Morus symmetrica,0.173158,9.078231,0.003302812,,
Florissant,,,Morus symmetrica,0.158792,28.308746,0.000890711,,
Florissant,,,Osmanthus praemissa,0.083961,3.629386,0.001942326,,
Florissant,,,Osmanthus praemissa,0.158838,3.053183,0.008263347,,
Florissant,Betulaceae,Paracarpinus,Paracarpinus fraterna,0.043037,8.014095,0.000231116,,
Florissant,Betulaceae,Paracarpinus,Paracarpinus fraterna,0.079488,3.983097,0.001586289,,
Florissant,Betulaceae,Paracarpinus,Paracarpinus fraterna,0.059454,4.030845,0.000876932,,
Florissant,Betulaceae,Paracarpinus,Paracarpinus fraterna,0.049898,1.843853,0.00135033,,
Florissant,Betulaceae,Paracarpinus,Paracarpinus fraterna,0.071248,13.66407,0.000371506,,
Florissant,Betulaceae,Paracarpinus,Paracarpinus fraterna,0.082154,15.872218,0.000425226,,
Florissant,Betulaceae,Paracarpinus,Paracarpinus fraterna,0.060082,6.173422,0.00058474,,
Florissant,Betulaceae,Paracarpinus,Paracarpinus fraterna,0.053982,2.592117,0.001124199,,
Florissant,Betulaceae,Paracarpinus,Paracarpinus fraterna,0.059046,13.041902,0.000267325,,
Florissant,Betulaceae,Paracarpinus,Paracarpinus fraterna,0.094976,13.921864,0.000647933,,
Florissant,Fabaceae,,Phaseolites dedal,0.094823,2.756106,0.003262357,,
Florissant,Salicaceae,Populus,Populus crassa,0.151387,11.666252,0.001964472,,
Florissant,Salicaceae,Populus,Populus crassa,0.134754,7.219156,0.002515341,,
Florissant,Salicaceae,Populus,Populus crassa,0.207601,31.932835,0.001349651,,
Florissant,Salicaceae,Populus,Populus crassa,0.13814,7.474085,0.002553177,,
Florissant,Salicaceae,Populus,Populus crassa,0.132522,9.670741,0.001816002,,
Florissant,Salicaceae,Populus,Populus crassa,0.108741,4.16864,0.002836562,,
Florissant,Salicaceae,Populus,Populus crassa,0.202865,38.365923,0.001072676,,
Florissant,Salicaceae,Populus,Populus crassa,0.301046,50.265464,0.001803001,,
Florissant,Salicaceae,Populus,Populus crassa,0.339362,38.014317,0.003029558,,
Florissant,Salicaceae,Populus,Populus crassa,0.236956,34.033865,0.001649773,,
Florissant,Salicaceae,Populus,Populus crassa,0.196299,12.761021,0.003019609,,
Florissant,Salicaceae,Populus,Populus crassa,0.237093,20.66894,0.002719689,,
Florissant,Salicaceae,Populus,Populus crassa,0.202902,20.48622,0.002009606,,
Florissant,Fabaceae,,Prosopis linearifolia,0.060647,0.341549,0.010768758,,
Florissant,Rosaceae,Prunus,Prunus gracilis,0.096192,7.375512,0.001254544,,
Florissant,Rosaceae,Prunus,Prunus gracilis,0.091683,7.952123,0.001057048,,
Florissant,Rosaceae,Prunus,Prunus gracilis,0.113982,13.656001,0.000951369,,
Florissant,Fagaceae,Quercus,Quercus dumosoides,0.123487,6.417538,0.002376151,,
Florissant,Fagaceae,Quercus,Quercus mohavensis,0.06921,2.478199,0.001932865,,
Florissant,Fagaceae,Quercus,Quercus peritula,0.127907,4.687829,0.003489931,,
Florissant,Fagaceae,Quercus,Quercus predayana,0.111856,1.292083,0.009683406,,
Florissant,Fagaceae,Quercus,Quercus predayana,0.034283,0.555132,0.002117198,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.075556,0.763369,0.007478309,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.071545,0.623793,0.008205746,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.051547,0.539303,0.004926902,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.03851,0.542946,0.002731432,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.047623,0.464306,0.004884602,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.042338,1.169656,0.001532507,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.062135,0.542266,0.007119676,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.05321,0.364603,0.007765444,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.094721,1.694245,0.005295614,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.056039,0.327826,0.009579379,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.067007,0.895475,0.005014029,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.052511,1.518666,0.001815676,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.062393,1.158202,0.003361146,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.053545,0.908592,0.003155505,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.045356,0.884589,0.002325562,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.033305,0.535085,0.002072985,,
Florissant,Rhamnaceae,Rhamnites,Rhamnites pseudostenophyllus,0.086672,1.358006,0.005531666,,
Florissant,Anacardiaceae,Rhus,Rhus lesquereuxi,0.049421,3.228012,0.000756638,,
Florissant,Anacardiaceae,Rhus,Rhus obscura,0.138358,6.249497,0.003063116,,
Florissant,Anacardiaceae,Rhus,Rhus obscura,0.124069,5.264339,0.002924036,,
Florissant,Anacardiaceae,Rhus,Rhus obscura,0.138358,4.733925,0.004043777,,
Florissant,Anacardiaceae,Rhus,Rhus obscura,0.072533,4.094256,0.00128498,,
Florissant,Anacardiaceae,Rhus,Rhus obscura,0.078795,4.373697,0.001419543,,
Florissant,Anacardiaceae,Rhus,Rhus obscura,0.083604,1.503447,0.004649069,,
Florissant,Anacardiaceae,Rhus,Rhus obscura,0.108664,1.982087,0.005957289,,
Florissant,Anacardiaceae,Rhus,Rhus obscura,0.103896,2.492562,0.004330636,,
Florissant,Anacardiaceae,Rhus,Rhus stellariaefolia,0.098142,2.728499,0.003530092,,
Florissant,Anacardiaceae,Rhus,Rhus stellariaefolia,0.059935,2.126667,0.001689124,,
Florissant,Anacardiaceae,Rhus,Rhus stellariaefolia,0.040358,1.950516,0.000835045,,
Florissant,Anacardiaceae,Rhus,Rhus stellariaefolia,0.090188,2.885379,0.002818997,,
Florissant,Anacardiaceae,Rhus,Rhus stellariaefolia,0.083339,2.127776,0.003264154,,
Florissant,Anacardiaceae,Rhus,Rhus stellariaefolia,0.060024,2.338399,0.001540747,,
Florissant,Anacardiaceae,Rhus,Rhus stellariaefolia,0.083004,1.205841,0.005713576,,
Florissant,Anacardiaceae,Rhus,Rhus stellariaefolia,0.048711,2.008253,0.001181505,,
Florissant,Anacardiaceae,Rhus,Rhus stellariaefolia,0.037441,0.902027,0.001554087,,
Florissant,Anacardiaceae,Rhus,Rhus stellariaefolia,0.066737,1.580117,0.002818669,,
Florissant,Anacardiaceae,Rhus,Rhus vexans,0.036261,0.999918,0.001314968,,
Florissant,Grossulariaceae,Ribes,Ribes errans,0.114222,6.255048,0.002085782,,
Florissant,Grossulariaceae,Ribes,Ribes errans,0.074791,1.165958,0.004797509,,
Florissant,Fabaceae,Robinia,Robinia lesquereuxi,0.085339,1.71633,0.004243208,,
Florissant,Fabaceae,Robinia,Robinia lesquereuxi,0.035912,0.271158,0.004756163,,
Florissant,Fabaceae,Robinia,Robinia lesquereuxi,0.054204,0.438398,0.006701841,,
Florissant,Fabaceae,Robinia,Robinia lesquereuxi,0.063266,1.598511,0.002503947,,
Florissant,Fabaceae,Robinia,Robinia lesquereuxi,0.070071,0.686469,0.007152464,,
Florissant,Fabaceae,Robinia,Robinia lesquereuxi,0.079345,1.826038,0.003447699,,
Florissant,Fabaceae,Robinia,Robinia lesquereuxi,0.061602,1.80864,0.002098155,,
Florissant,Rosaceae,Rosa,Rosa hilliae,0.028373,1.02832,0.000782857,,
Florissant,Rosaceae,Rosa,Rosa hilliae,0.061663,4.14776,0.000916718,,
Florissant,Rosaceae,Rosa,Rosa hilliae,0.042819,0.533121,0.003439119,,
Florissant,Rosaceae,Rubus,Rubus coloradensis,0.075602,2.795765,0.0020444,,
Florissant,Salicaceae,Salix,Salix coloradica,0.131432,3.082307,0.005604364,,
Florissant,Salicaceae,Salix,Salix libbeyi,0.054508,4.331873,0.000685875,,
Florissant,Salicaceae,Salix,Salix ramaleyi,0.06983,12.258452,0.000397785,,
Florissant,Salicaceae,Salix,Salix taxifolioides,0.115885,3.286599,0.004086088,,
Florissant,Adoxaceae,Sambucus,Sambucus newtoni,0.092846,15.762934,0.000546877,,
Florissant,Adoxaceae,Sambucus,Sambucus newtoni,0.129824,15.338383,0.00109883,,
Florissant,,,Sapindus coloradensis,0.07684,4.379439,0.001348206,,
Florissant,,,Sapindus coloradensis,0.053314,4.110478,0.000691497,,
Florissant,,,Sapindus coloradensis,0.079839,7.943683,0.000802432,,
Florissant,,,Sapindus coloradensis,0.04703,1.028239,0.002151077,,
Florissant,,,Sapindus coloradensis,0.116348,3.348416,0.004042764,,
Florissant,,,Sapindus coloradensis,0.092039,3.04715,0.002780033,,
Florissant,,,Sapindus coloradensis,0.085175,5.701141,0.001272514,,
Florissant,Lauraceae,,Sassafras hesperia,0.109658,16.196113,0.000742454,,
Florissant,,,Staphylea acuminata,0.130912,15.466003,0.001108105,,
Florissant,,,Staphylea acuminata,0.05625,3.848663,0.00082212,,
Florissant,,,Staphylea acuminata,0.137563,18.223507,0.001038416,,
Florissant,,,Staphylea acuminata,0.131793,12.458136,0.001394221,,
Florissant,,,Staphylea acuminata,0.126744,8.371243,0.001918955,,
Florissant,,,Staphylea acuminata,0.062958,3.052385,0.001298562,,
Florissant,,,Staphylea acuminata,0.049396,1.615087,0.001510733,,
Florissant,,,Staphylea acuminata,0.121319,13.006827,0.001131583,,
Florissant,,,Staphylea acuminata,0.048572,2.786689,0.00084661,,
Florissant,,,Staphylea acuminata,0.135198,10.750845,0.001700192,,
Florissant,,,Staphylea acuminata,0.095654,12.463115,0.000734141,,
Florissant,,,Staphylea acuminata,0.089088,15.379384,0.000516059,,
Florissant,,,Staphylea acuminata,0.094634,11.925357,0.000750971,,
Florissant,,,Staphylea acuminata,0.099776,8.136103,0.001223589,,
Florissant,,,Tilia populifolia,0.130639,20.930799,0.00081538,,
Florissant,,,Trichilia florissantii,0.132908,15.660723,0.001127952,,
Florissant,,,Trichilia florissantii,0.133162,6.054953,0.002928531,,
Florissant,,,Trichilia florissantii,0.111484,6.577667,0.001889527,,
Florissant,,,Trichilia florissantii,0.102577,6.882063,0.001528908,,
Florissant,Ulmaceae,Ulmus,Ulmus tenuinervis,0.057914,7.254426,0.000462343,,
Florissant,Ulmaceae,Ulmus,Ulmus tenuinervis,0.046333,4.161829,0.000515818,,
Florissant,Ulmaceae,Ulmus,Ulmus tenuinervis,0.088321,2.882513,0.00270618,,
Florissant,Ulmaceae,Ulmus,Ulmus tenuinervis,0.107035,5.758623,0.00198945,,
Florissant,Ulmaceae,Ulmus,Ulmus tenuinervis,0.104844,5.616944,0.001956983,,
Florissant,Ulmaceae,Ulmus,Ulmus tenuinervis,0.095432,12.07729,0.000754082,,
Florissant,Ulmaceae,Ulmus,Ulmus tenuinervis,0.087946,6.548201,0.001181164,,
Florissant,Ulmaceae,Ulmus,Ulmus tenuinervis,0.103494,4.490653,0.002385178,,
Florissant,Ulmaceae,Ulmus,Ulmus tenuinervis,0.106196,5.562641,0.002027381,,
Florissant,Ulmaceae,Ulmus,Ulmus tenuinervis,0.103241,5.450033,0.001955714,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.119735,2.821544,0.005081073,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.062772,1.148674,0.003430324,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.083621,1.419162,0.004927184,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.116212,3.766995,0.003585147,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.052459,0.465269,0.005914743,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.086205,1.072136,0.006931305,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.101088,2.076917,0.00492017,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.051061,0.353943,0.00736623,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.07234,1.058214,0.004945196,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.081138,1.590595,0.004138939,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.066848,1.92271,0.002324144,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.104077,2.140696,0.005060047,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.058923,1.093544,0.003174925,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.036398,0.156706,0.00845414,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.153817,4.013431,0.005895123,,
Florissant,Rosaceae,Vauquelinia,Vauquelinia coloradensis,0.09627,1.868561,0.00495992,,
Florissant,Vitaceae,,Vitis florissantella,0.155315,19.266389,0.001252064,,
Florissant,Rhamnaceae,,Zizyphus florissantii,0.087009,1.062064,0.007128164,,
Florissant,Rhamnaceae,,Zizyphus florissantii,0.043561,1.053827,0.001800638,,
Florissant,Rhamnaceae,,Zizyphus florissantii,0.075873,2.805251,0.00205212,,
Goshen,Sapindaceae,Allophylus,Allophylus wilsoni,0.122834,15.824042,0.000953498,,Goshen Revised by Wolfe 1977
Goshen,Sapindaceae,Allophylus,Allophylus wilsoni,0.041984,15.495839,0.00011375,,
Goshen,Sapindaceae,Allophylus,Allophylus wilsoni,0.08583,28.068756,0.000262455,,
Goshen,Sapindaceae,Allophylus,Allophylus wilsoni,0.054606,14.736177,0.000202347,,
Goshen,Sapindaceae,Allophylus,Allophylus wilsoni,0.069062,23.195122,0.000205628,,
Goshen,Annonaceae,,Anona prereticulata,0.117978,23.87221,0.000583055,,
Goshen,Annonaceae,,Anona prereticulata,0.095799,19.744512,0.00046481,,
Goshen,Annonaceae,,Anona prereticulata,0.131287,21.358932,0.000806982,,
Goshen,Annonaceae,,Anona prereticulata,0.096012,15.97413,0.000577077,,
Goshen,,,Aristolochia mexiana,0.12086,60.560554,0.000241199,,
Goshen,,,Aristolochia mexiana,0.127436,31.062992,0.000522806,,
Goshen,Anacardiaceae,,Astronium oregonium,0.02928,7.010988,0.000122282,,
Goshen,,,Callichlamys zeteki,0.099478,32.050476,0.000308759,,
Goshen,,,Chrysobalanus ellipticus,0.091914,4.733433,0.00178479,,
Goshen,,,Cordia oregona,0.161545,24.297805,0.001074039,,
Goshen,,,Cordia oregona,0.140472,29.932832,0.000659222,,
Goshen,,,Cordia rotunda,0.152076,39.38264,0.000587241,,
Goshen,,,Cupania packardi,0.067064,21.288537,0.000211268,,
Goshen,,,Cupania packardi,0.079171,12.345691,0.000507711,,
Goshen,,,Cupania packardi,0.048681,17.447709,0.000135825,,
Goshen,,,Cupania packardi,0.085455,14.795954,0.000493551,,
Goshen,,,Cupania packardi,0.050446,12.470517,0.000204065,,
Goshen,,,Diospyros oregona,0.21475,63.238264,0.000729267,,
Goshen,,,Drimys americana,0.145185,45.418767,0.000464096,,
Goshen,,,Ficus goshenensis,0.145402,58.475964,0.000361546,,
Goshen,,,Ficus goshenensis,0.075367,11.215041,0.000506479,,
Goshen,Menispermaceae,,Ficus plinerva,0.168899,16.530072,0.001725756,,
Goshen,Menispermaceae,,Ficus plinerva,0.107582,20.424736,0.00056666,,
Goshen,Menispermaceae,,Ficus plinerva,0.051239,6.855726,0.000382955,,
Goshen,Menispermaceae,,Ficus plinerva,0.114601,19.91502,0.000659472,,
Goshen,Menispermaceae,,Ficus plinerva,0.103394,74.891071,0.000142745,,
Goshen,,,Ficus quisumbingi,0.291086,199.225412,0.000425302,,
Goshen,,,Ficus quisumbingi,0.11359,17.010111,0.000758531,,
Goshen,,,Ficus quisumbingi,0.12714,60.08191,0.000269042,,
Goshen,,,Ficus quisumbingi,0.100077,36.359491,0.000275455,,
Goshen,,,Ficus quisumbingi,0.156048,31.401109,0.000775481,,
Goshen,,,Ficus quisumbingi,0.122656,54.828771,0.000274391,,
Goshen,,,Ficus quisumbingi,0.086047,17.163616,0.000431383,,
Goshen,,,Ficus quisumbingi,0.151523,92.282059,0.000248794,,
Goshen,,,Ficus quisumbingi,0.115068,69.908282,0.0001894,,
Goshen,,,Ficus quisumbingi,0.073239,36.497385,0.000146968,,
Goshen,,,Ficus sp,0.083033,15.450837,0.00044622,,
Goshen,,,Ficus sp,0.170355,72.320502,0.000401281,,
Goshen,,,Hydrangea russelli,0.256149,96.00184,0.000683448,,
Goshen,,,Laurophyllum merilli,0.075639,25.024839,0.000228623,,
Goshen,,,Laurophyllum merilli,0.06582,62.802127,6.90E-05,,
Goshen,,,Laurophyllum merilli,0.097386,41.311419,0.000229574,,
Goshen,,,Laurophyllum merilli,0.082261,32.806364,0.000206267,,
Goshen,,,Laurophyllum presanguinea,0.073883,9.253543,0.000589904,,
Goshen,,,Lindera oregona,0.094104,11.348881,0.000780303,,
Goshen,,,Lucuma standleyi,0.123621,22.925919,0.000666588,,
Goshen,,,Lucuma standleyi,0.087055,41.812711,0.00018125,,
Goshen,,,Lucuma standleyi,0.109797,63.164892,0.000190856,,
Goshen,,,Lucuma standleyi,0.113463,45.843434,0.000280822,,
Goshen,,,Lucuma standleyi,0.073345,23.86973,0.000225369,,
Goshen,Magnoliaceae,Magnolia,Magnolia hilgardiana,0.294362,48.330156,0.001792856,,
Goshen,Magnoliaceae,Magnolia,Magnolia reticulata,0.08376,33.790908,0.000207622,,
Goshen,Magnoliaceae,Magnolia,Magnolia reticulata,0.103701,36.242798,0.000296718,,
Goshen,Magnoliaceae,Magnolia,Magnolia reticulata,0.071994,20.454571,0.000253397,,
Goshen,Sabiaceae,Meliosma,Meliosma aesculifolia,0.115824,61.303415,0.000218833,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.058902,53.07602,6.54E-05,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.095847,29.213204,0.000314469,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.094816,33.839631,0.000265667,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.090545,31.452959,0.000260656,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.103148,49.870428,0.000213343,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.130063,44.009582,0.00038438,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.077617,19.915195,0.000302503,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.105355,40.52104,0.000273924,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.050959,36.054705,7.20E-05,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.107892,24.841859,0.000468591,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.05171,16.939196,0.000157854,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.088127,27.307551,0.000284404,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.10807,25.144848,0.000464474,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.083065,8.860441,0.000778719,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.094706,40.979377,0.000218872,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.077888,43.700548,0.000138821,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.049321,8.257197,0.000294599,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.057492,26.633988,0.000124102,,
Goshen,Sabiaceae,Meliosma,Meliosma goshenensis,0.061497,25.534849,0.000148107,,
Goshen,Sabiaceae,Meliosma,Meliosma rostrata,0.103893,20.283043,0.000532157,,
Goshen,Sabiaceae,Meliosma,Meliosma rostrata,0.117938,43.166269,0.000322228,,
Goshen,Lauraceae,Litseaphyllum,Nectandra presanguinea,0.053926,14.153907,0.000205457,,
Goshen,Lauraceae,Litseaphyllum,Nectandra presanguinea,0.071574,20.989007,0.000244072,,
Goshen,Lauraceae,Litseaphyllum,Nectandra presanguinea,0.079642,29.467611,0.000215248,,
Goshen,Lauraceae,Litseaphyllum,Nectandra presanguinea,0.15396,17.832994,0.001329204,,
Goshen,Lauraceae,Litseaphyllum,Nectandra presanguinea,0.091512,31.53153,0.00026559,,
Goshen,Lauraceae,Litseaphyllum,Nectandra presanguinea,0.038666,8.094662,0.000184697,,
Goshen,Lauraceae,Litseaphyllum,Nectandra presanguinea,0.042749,18.637556,9.81E-05,,
Goshen,Lauraceae,Litseaphyllum,Nectandra presanguinea,0.112032,25.941307,0.000483829,,
Goshen,Lauraceae,Litseaphyllum,Nectandra presanguinea,0.099262,19.844087,0.000496518,,
Goshen,Lauraceae,Litseaphyllum,Nectandra presanguinea,0.065989,8.014977,0.000543301,,
Goshen,Lauraceae,Cinnamomophyllum,Ocotea eocernua,0.104047,23.375149,0.000463132,,
Goshen,Lauraceae,Cinnamomophyllum,Ocotea eocernua,0.066874,19.802307,0.000225839,,
Goshen,Lauraceae,Cinnamomophyllum,Ocotea eocernua,0.073747,26.187384,0.000207681,,
Goshen,Lauraceae,Cinnamomophyllum,Ocotea eocernua,0.103095,54.110371,0.000196424,,
Goshen,Lauraceae,Cinnamomophyllum,Ocotea eocernua,0.090408,19.364871,0.000422084,,
Goshen,Lauraceae,Cinnamomophyllum,Ocotea eocernua,0.100273,44.576862,0.000225558,,
Goshen,,,Ocotea ovoidea,0.081058,12.792193,0.000513626,,
Goshen,,,Ocotea ovoidea,0.143016,29.01378,0.000704961,,
Goshen,,,Phyllites gosheni,0.141782,25.934849,0.000775101,,
Goshen,,,Phyllites lanensis,0.084322,15.337812,0.000463573,,
Goshen,,,Psychotria oregona,0.043966,14.099577,0.000137097,,
Goshen,,,Quercus howei,0.265512,157.239468,0.000448339,,
Goshen,,,Quercus howei,0.138173,122.826264,0.000155437,,
Goshen,,,Quercus howei,0.096154,159.215294,5.81E-05,,
Goshen,,,Quercus howei,0.246565,84.854546,0.000716453,,
Goshen,,,Quercus howei,0.217729,43.027811,0.001101751,,
Goshen,,,Quercus lanensis,0.119145,15.116609,0.000939068,,
Goshen,,,Sapium standleyi,0.120507,29.109058,0.00049888,,
Goshen,,,Sapium standleyi,0.122942,8.150666,0.001854417,,
Goshen,,,Siparuna ovalis,0.173365,35.898822,0.000837226,,
Goshen,,,Smilax goshenensis,0.147167,46.101546,0.000469792,,
Goshen,,,Smilax goshenensis,0.067426,8.096864,0.000561485,,
Goshen,Fagaceae,Fagus,Tetracera oregona,0.114432,22.077633,0.00059312,,
Goshen,Fagaceae,Fagus,Tetracera oregona,0.116543,26.99305,0.000503177,,
Goshen,Fagaceae,Fagus,Tetracera oregona,0.110881,23.63926,0.000520092,,
Goshen,Fagaceae,Fagus,Tetracera oregona,0.138988,23.937251,0.000807013,,
Goshen,Fagaceae,Fagus,Tetracera oregona,0.084643,16.648045,0.000430347,,
Goshen,,,Viburnum eocenicum,0.205168,37.762744,0.001114694,,
Gumboot Mountain,,,Cinnamomophyllum ,0.095502,20.702309,0.000440561,,
Gumboot Mountain,Hamamelidaceae,Exbucklandia,Exbucklandia ,0.117666,10.595642,0.001306696,,
Gumboot Mountain,Hamamelidaceae,Exbucklandia,Exbucklandia ,0.135973,16.614269,0.001112818,,
Gumboot Mountain,Hamamelidaceae,Exbucklandia,Exbucklandia ,0.126688,17.124246,0.000937259,,
Gumboot Mountain,Hamamelidaceae,Exbucklandia,Exbucklandia ,0.126742,10.448652,0.001537379,,
Gumboot Mountain,Hamamelidaceae,Exbucklandia,Exbucklandia ,0.224617,12.389082,0.00407236,,
Gumboot Mountain,Hamamelidaceae,Exbucklandia,Exbucklandia ,0.231606,12.307001,0.004358604,,
Gumboot Mountain,Fagaceae,Fagus,Fagus nasuensis,0.057538,5.164774,0.000641,,
Gumboot Mountain,,,Magnoliaceae ,0.079545,7.427772,0.000851858,,
Gumboot Mountain,Platanaceae,Platanus,Platanus ,0.146393,57.816926,0.000370668,,
Gumboot Mountain,,,Potentilla ,0.08227,2.988921,0.00226448,,
Gumboot Mountain,,,Potentilla ,0.083019,7.444244,0.000925837,,
Gumboot Mountain,Juglandaceae,Pterocarya,Pterocarya mixta,0.068924,10.874805,0.000436837,,
Gumboot Mountain,Juglandaceae,Pterocarya,Pterocarya mixta,0.084821,8.787808,0.000818703,,
Gumboot Mountain,Juglandaceae,Pterocarya,Pterocarya mixta,0.090696,24.907846,0.000330248,,
Gumboot Mountain,Juglandaceae,Pterocarya,Pterocarya mixta,0.078502,11.683797,0.000527445,,
Gumboot Mountain,Juglandaceae,Pterocarya,Pterocarya mixta,0.095765,6.336331,0.001447357,,
Gumboot Mountain,Juglandaceae,Pterocarya,Pterocarya mixta,0.096208,21.944721,0.000421786,,
Gumboot Mountain,,,Unk ,0.078791,7.651773,0.000811318,,
Gumboot Mountain,,,Unk ,0.169503,3.786165,0.007588488,,
Gumboot Mountain,,,Unk ,0.164621,34.96306,0.000775106,,
Gumboot Mountain,,,Unk ,0.073058,4.030916,0.001324134,,
Gumboot Mountain,,,Unk ,0.115122,19.669324,0.000673794,,
LaPorte,,,Acalypha serrulata,0.085983,19.875297,0.000371973,,
LaPorte,,,Aleurites americana,0.178835,44.130521,0.000724713,,
LaPorte,,,Chrysophyllum conforme,0.117048,20.741891,0.00066051,,
LaPorte,,,Cinnamomum acrodroreum,0.099803,17.580286,0.00056658,,
LaPorte,,,Cinnamomum dilleri,0.119264,7.84972,0.001812027,,
LaPorte,,,Cinnamomum dilleri,0.14455,11.059819,0.001889245,,
LaPorte,,,Davilla intermida,0.085597,62.290347,0.000117624,,
LaPorte,,,Davilla intermida,0.076054,15.166427,0.000381383,,
LaPorte,,,Euophorbiophyllum multiflorum,0.22108,34.970996,0.001397626,,
